time,agent,orderId,locX,locY,isPick
51334,10,106,17,12,0
51335,10,106,17,13,0
51336,10,106,17,14,0
51337,10,106,17,15,0
51338,10,106,17,16,0
51339,10,106,17,17,0
51340,10,106,17,18,0
51341,10,106,16,18,0
51342,10,106,16,19,0
51343,10,106,16,20,0
51344,10,106,16,21,0
51345,10,106,16,22,0
51346,10,106,16,23,0
51347,10,106,16,24,0
51348,10,106,16,25,0
51349,10,106,15,25,0
51350,10,106,14,25,0
51351,10,106,13,25,0
51352,10,106,12,25,0
51353,10,106,11,25,0
51354,10,106,10,25,0
51355,10,106,10,24,0
51356,10,106,10,23,0
51357,10,106,10,22,1
51629,10,106,10,22,0
51630,10,106,10,23,0
51701,10,106,10,24,0
51702,10,106,10,25,0
51703,10,106,11,25,0
51704,10,106,12,25,0
51705,10,106,13,25,0
51706,10,106,14,25,0
51707,10,106,15,25,0
51708,10,106,16,25,0
51709,10,106,16,24,0
51710,10,106,16,23,0
51711,10,106,16,22,0
51712,10,106,16,21,0
51713,10,106,16,20,0
51714,10,106,16,19,0
51715,10,106,16,18,0
51716,10,106,16,17,0
51717,10,106,16,16,0
51718,10,106,16,15,0
51719,10,106,16,14,0
51720,10,106,16,13,0
51721,10,106,16,12,0
51722,10,106,16,11,0
51723,10,106,16,10,0
51724,10,106,16,9,0
51725,10,106,16,8,0
51726,10,106,16,7,0
51727,10,106,16,6,0
51728,10,106,17,6,0
51729,10,106,17,5,0
51730,10,106,17,4,0
51731,10,106,17,3,0
51732,10,106,16,3,0
51733,10,106,15,3,0
51734,10,106,14,3,0
51735,10,107,13,3,0
51736,10,107,14,3,0
51737,10,107,15,3,0
51738,10,107,16,3,0
51739,10,107,17,3,0
51740,10,107,17,4,0
51741,10,107,17,5,0
51742,10,107,17,6,0
51743,10,107,16,6,0
51744,10,107,16,7,0
51745,10,107,16,8,0
51746,10,107,16,9,0
51747,10,107,16,10,0
51748,10,107,16,11,0
51749,10,107,16,12,0
51750,10,107,16,13,0
51751,10,107,16,14,0
51752,10,107,16,15,0
51753,10,107,16,16,0
51754,10,107,16,17,0
51755,10,107,16,18,0
51756,10,107,16,19,0
51757,10,107,16,20,0
51758,10,107,16,21,0
51759,10,107,16,22,0
51760,10,107,16,23,0
51761,10,107,17,23,0
51762,10,107,17,24,0
51763,10,107,16,24,0
51764,10,107,16,25,0
51765,10,107,15,25,0
51766,10,107,14,25,0
51767,10,107,13,25,0
51768,10,107,12,25,0
51769,10,107,11,25,0
51770,10,107,10,25,0
51771,10,107,9,25,0
51772,10,107,8,25,0
51773,10,107,7,25,0
51774,10,107,6,25,0
51775,10,107,5,25,0
51776,10,107,5,26,0
51789,10,107,5,25,0
51904,10,107,4,25,0
51905,10,107,4,24,0
51906,10,107,4,23,0
51907,10,107,4,22,0
51908,10,107,4,21,0
51909,10,107,4,20,0
51910,10,107,4,19,0
51911,10,107,4,18,1
52031,10,107,4,18,0
52032,10,107,4,17,0
52033,10,107,4,16,0
52034,10,107,4,15,0
52035,10,107,4,14,0
52036,10,107,4,13,0
52037,10,107,4,12,0
52038,10,107,4,11,0
52039,10,107,4,10,0
52362,10,107,4,11,0
52363,10,107,4,12,0
52364,10,107,4,13,0
52365,10,107,4,14,0
52366,10,107,4,15,0
52367,10,107,4,16,0
52368,10,107,4,17,0
52369,10,107,4,18,0
52370,10,107,4,19,0
52371,10,107,4,20,0
52372,10,107,4,21,0
52373,10,107,4,22,0
52374,10,107,4,23,0
52375,10,107,4,24,0
52376,10,107,4,25,0
52377,10,107,5,25,0
52378,10,107,6,25,0
52379,10,107,7,25,0
52380,10,107,8,25,0
52381,10,107,9,25,0
52382,10,107,10,25,0
52383,10,107,11,25,0
52384,10,107,12,25,0
52385,10,107,13,25,0
52386,10,107,14,25,0
52387,10,107,15,25,0
52388,10,107,16,25,0
52389,10,107,16,24,0
52390,10,107,16,23,0
52391,10,107,16,22,0
52392,10,107,16,21,0
52393,10,107,16,20,0
52394,10,107,16,19,0
52395,10,107,16,18,0
52396,10,107,16,17,0
52397,10,107,16,16,0
52398,10,107,16,15,0
52399,10,107,16,14,0
52400,10,107,16,13,0
52401,10,107,16,12,0
52402,10,107,16,11,0
52403,10,107,16,10,0
52404,10,107,16,9,0
52405,10,107,16,8,0
52406,10,107,16,7,0
52407,10,107,16,6,0
52408,10,107,16,5,0
52409,10,107,17,5,0
52410,10,107,17,4,0
52411,10,107,17,3,0
52412,10,107,16,3,0
52413,10,107,15,3,0
52414,10,107,14,3,0
52415,10,107,14,2,0
52416,10,107,13,2,0
52417,10,108,13,3,0
52418,10,108,14,3,0
52419,10,108,15,3,0
52420,10,108,16,3,0
52421,10,108,17,3,0
52422,10,108,17,4,0
52423,10,108,17,5,0
52424,10,108,17,6,0
52425,10,108,17,7,0
52426,10,108,16,7,0
52427,10,108,16,8,0
52428,10,108,16,9,0
52429,10,108,16,10,0
52430,10,108,16,11,0
52431,10,108,16,12,0
52432,10,108,16,13,0
52433,10,108,16,14,0
52434,10,108,16,15,0
52435,10,108,16,16,0
52436,10,108,16,17,0
52437,10,108,16,18,0
52438,10,108,16,19,0
52439,10,108,16,20,0
52440,10,108,16,21,0
52441,10,108,16,22,0
52442,10,108,16,23,0
52443,10,108,16,24,0
52444,10,108,16,25,0
52445,10,108,15,25,0
52446,10,108,14,25,0
52447,10,108,13,25,0
52448,10,108,12,25,0
52449,10,108,11,25,0
52450,10,108,10,25,0
52451,10,108,9,25,0
52452,10,108,8,25,0
52453,10,108,7,25,0
52454,10,108,6,25,0
52455,10,108,5,25,0
52456,10,108,4,25,0
52457,10,108,4,26,0
52458,10,108,4,27,0
52685,10,108,4,26,0
52963,10,108,4,25,0
52964,10,108,4,24,0
52965,10,108,4,23,0
52966,10,108,4,22,0
52967,10,108,4,21,0
52968,10,108,4,20,0
52969,10,108,4,19,0
52970,10,108,4,18,0
52971,10,108,4,17,0
52972,10,108,4,16,0
52973,10,108,4,15,0
52974,10,108,4,14,0
52975,10,108,4,13,0
52976,10,108,4,12,0
52977,10,108,4,11,0
52978,10,108,4,10,0
52979,10,108,4,9,0
53266,10,108,4,10,1
53386,10,108,4,10,0
53387,10,108,4,11,0
53388,10,108,4,12,0
53389,10,108,4,13,0
53390,10,108,4,14,0
53391,10,108,4,15,0
53392,10,108,4,16,0
53393,10,108,4,17,0
53394,10,108,4,18,0
53395,10,108,4,19,0
53396,10,108,4,20,0
53397,10,108,4,21,0
53398,10,108,4,22,0
53399,10,108,4,23,0
53400,10,108,4,24,0
53401,10,108,4,25,0
53402,10,108,3,25,0
53403,10,108,2,25,0
53404,10,108,1,25,0
53405,10,108,1,24,0
53406,10,108,1,23,0
53407,10,108,1,22,0
53408,10,108,1,21,0
53409,10,108,1,20,0
53410,10,108,1,19,0
53411,10,108,1,18,0
53412,10,108,1,17,0
53413,10,108,1,16,0
53414,10,108,1,15,0
53415,10,108,1,14,0
53416,10,108,1,13,0
53417,10,108,1,12,0
53418,10,108,1,11,0
53419,10,108,1,10,0
53420,10,108,1,9,0
53421,10,108,1,8,0
53422,10,108,1,7,0
53423,10,108,1,6,0
53424,10,108,1,5,0
53425,10,108,1,4,0
53426,10,108,1,3,0
53427,10,108,2,3,0
53428,10,108,3,3,0
53429,10,108,4,3,0
53430,10,108,5,3,0
53431,10,108,6,3,0
53432,10,108,7,3,0
53433,10,108,8,3,0
53434,10,108,9,3,0
53435,10,108,10,3,0
53436,10,108,11,3,0
53437,10,108,12,3,0
53438,10,109,13,3,0
53439,10,109,12,3,0
53440,10,109,11,3,0
53441,10,109,10,3,0
53442,10,109,9,3,0
53443,10,109,8,3,0
53444,10,109,7,3,0
53445,10,109,6,3,0
53446,10,109,5,3,0
53447,10,109,4,3,0
53448,10,109,3,3,0
53449,10,109,2,3,0
53450,10,109,1,3,0
53451,10,109,1,4,0
53452,10,109,1,5,0
53453,10,109,1,6,1
53573,10,109,1,6,0
53574,10,109,1,5,0
53575,10,109,1,4,0
53576,10,109,1,3,0
53577,10,109,2,3,0
53578,10,109,3,3,0
53579,10,109,4,3,0
53580,10,109,5,3,0
53581,10,109,6,3,0
53582,10,109,7,3,0
53583,10,109,8,3,0
53584,10,109,9,3,0
53585,10,109,10,3,0
53586,10,109,11,3,0
53587,10,109,12,3,0
53588,10,110,13,3,0
53589,10,110,14,3,0
53590,10,110,15,3,0
53591,10,110,16,3,0
53592,10,110,17,3,0
53593,10,110,17,4,0
53594,10,110,17,5,0
53595,10,110,16,5,0
53596,10,110,16,6,0
53597,10,110,16,7,0
53598,10,110,16,8,0
53599,10,110,16,9,0
53600,10,110,16,10,0
53601,10,110,16,11,0
53602,10,110,16,12,0
53603,10,110,16,13,0
53604,10,110,16,14,0
53605,10,110,16,15,0
53606,10,110,16,16,0
53607,10,110,16,17,0
53608,10,110,16,18,0
53609,10,110,16,19,0
53610,10,110,16,20,0
53611,10,110,16,21,0
53612,10,110,16,22,0
53613,10,110,16,23,0
53614,10,110,16,24,0
53615,10,110,16,25,0
53616,10,110,15,25,0
53617,10,110,14,25,0
53618,10,110,13,25,0
53619,10,110,13,26,0
53682,10,110,13,25,0
53683,10,110,13,24,0
53684,10,110,13,23,0
53685,10,110,13,22,0
53686,10,110,13,21,0
53687,10,110,13,20,0
53688,10,110,13,19,0
53689,10,110,13,18,1
53817,10,110,13,18,0
53818,10,110,13,19,0
53819,10,110,13,20,0
53820,10,110,13,21,0
53821,10,110,13,22,0
53822,10,110,13,23,0
53823,10,110,13,24,0
53824,10,110,13,25,0
53825,10,110,14,25,0
53826,10,110,15,25,0
53827,10,110,16,25,0
53828,10,110,16,24,0
53829,10,110,16,23,0
53830,10,110,16,22,0
53831,10,110,16,21,0
53832,10,110,16,20,0
53833,10,110,16,19,0
53834,10,110,16,18,0
53835,10,110,16,17,0
53836,10,110,16,16,0
53837,10,110,16,15,0
53838,10,110,16,14,0
53839,10,110,16,13,0
53840,10,110,16,12,0
53841,10,110,16,11,0
53842,10,110,16,10,0
53843,10,110,17,10,0
53844,10,110,17,9,0
53845,10,110,17,8,0
53846,10,110,17,7,0
53847,10,110,17,6,0
53848,10,110,17,5,0
53849,10,110,17,4,0
53850,10,110,17,3,0
53851,10,110,16,3,0
53852,10,110,15,3,0
53853,10,110,14,3,0
53854,10,111,13,3,0
53855,10,111,14,3,0
53856,10,111,15,3,0
53857,10,111,16,3,0
53858,10,111,17,3,0
53859,10,111,17,4,0
53860,10,111,17,5,0
53861,10,111,17,6,0
53862,10,111,17,7,0
53863,10,111,17,8,0
53864,10,111,17,9,0
53865,10,111,17,10,0
53866,10,111,17,11,0
53867,10,111,17,12,0
53868,10,111,17,13,0
53869,10,111,17,14,0
53870,10,111,17,15,0
53871,10,111,17,16,0
53872,10,111,17,17,0
53873,10,111,17,18,0
53874,10,111,17,19,0
53875,10,111,17,20,0
53876,10,111,17,21,0
53877,10,111,17,22,0
53878,10,111,17,23,0
53879,10,111,16,23,0
53880,10,111,16,24,0
53881,10,111,16,25,0
53882,10,111,15,25,0
53883,10,111,14,25,0
53884,10,111,13,25,0
53885,10,111,12,25,0
53886,10,111,11,25,0
53887,10,111,10,25,0
53888,10,111,9,25,0
53889,10,111,8,25,0
53890,10,111,7,25,0
53891,10,111,6,25,0
53892,10,111,5,25,0
53893,10,111,4,25,0
53894,10,111,4,26,0
54135,10,111,4,25,0
54136,10,111,4,24,0
54137,10,111,4,23,0
54138,10,111,4,22,0
54139,10,111,4,21,0
54140,10,111,4,20,0
54141,10,111,4,19,0
54142,10,111,4,18,0
54143,10,111,4,17,0
54144,10,111,4,16,0
54145,10,111,4,15,0
54146,10,111,4,14,0
54147,10,111,4,13,0
54148,10,111,4,12,0
54149,10,111,4,11,0
54150,10,111,4,10,0
54151,10,111,4,9,0
54152,10,111,4,8,0
54153,10,111,4,7,0
54154,10,111,4,6,0
54155,10,111,4,5,1
54275,10,111,4,5,0
54276,10,111,4,6,0
54277,10,111,4,7,0
54278,10,111,4,8,0
54279,10,111,4,9,0
54280,10,111,4,10,0
54281,10,111,4,11,0
54282,10,111,4,12,0
54283,10,111,4,13,0
54284,10,111,4,14,0
54285,10,111,4,15,0
54286,10,111,4,16,0
54287,10,111,4,17,0
54288,10,111,4,18,0
54289,10,111,4,19,0
54290,10,111,4,20,0
54291,10,111,4,21,0
54292,10,111,4,22,0
54293,10,111,4,23,0
54294,10,111,4,24,0
54295,10,111,4,25,0
54296,10,111,5,25,0
54297,10,111,6,25,0
54298,10,111,7,25,0
54299,10,111,7,26,0
54300,10,111,8,26,0
54301,10,111,9,26,0
54302,10,111,9,25,0
54303,10,111,10,25,0
54304,10,111,11,25,0
54305,10,111,12,25,0
54306,10,111,13,25,0
54307,10,111,14,25,0
54308,10,111,15,25,0
54309,10,111,16,25,0
54310,10,111,16,24,0
54311,10,111,16,23,0
54312,10,111,16,22,0
54313,10,111,16,21,0
54314,10,111,16,20,0
54315,10,111,17,20,0
54316,10,111,17,19,0
54317,10,111,17,18,0
54318,10,111,17,17,0
54319,10,111,17,16,0
54320,10,111,17,15,0
54321,10,111,17,14,0
54322,10,111,17,13,0
54323,10,111,17,12,0
54324,10,111,17,11,0
54325,10,111,17,10,0
54326,10,111,17,9,0
54327,10,111,17,8,0
54328,10,111,17,7,0
54329,10,111,17,6,0
54330,10,111,17,5,0
54331,10,111,17,4,0
54332,10,111,17,3,0
54333,10,111,16,3,0
54334,10,111,15,3,0
54335,10,111,14,3,0
54336,10,112,13,3,0
54337,10,112,14,3,0
54338,10,112,15,3,0
54339,10,112,16,3,0
54340,10,112,17,3,0
54341,10,112,17,4,0
54342,10,112,17,5,0
54343,10,112,17,6,0
54344,10,112,17,7,0
54345,10,112,17,8,0
54346,10,112,17,9,0
54347,10,112,17,10,0
54348,10,112,17,11,0
54349,10,112,17,12,0
54350,10,112,17,13,0
54351,10,112,17,14,0
54352,10,112,17,15,0
54353,10,112,17,16,0
54354,10,112,17,17,0
54355,10,112,17,18,0
54356,10,112,17,19,0
54357,10,112,17,20,0
54358,10,112,16,20,0
54359,10,112,16,21,0
54360,10,112,16,22,0
54361,10,112,16,23,0
54362,10,112,16,24,0
54363,10,112,16,25,0
54364,10,112,15,25,0
54365,10,112,14,25,0
54366,10,112,13,25,0
54367,10,112,12,25,0
54368,10,112,11,25,0
54369,10,112,10,25,0
54370,10,112,9,25,0
54371,10,112,8,25,0
54372,10,112,7,25,0
54373,10,112,7,26,0
54600,10,112,7,25,0
54601,10,112,7,24,0
54602,10,112,7,23,0
54603,10,112,7,22,0
54604,10,112,7,21,0
54605,10,112,7,20,0
54606,10,112,7,19,0
54607,10,112,7,18,0
54608,10,112,7,17,0
54609,10,112,7,16,0
54610,10,112,7,15,0
54611,10,112,7,14,0
54612,10,112,7,13,0
54613,10,112,7,12,0
54614,10,112,7,11,0
54615,10,112,7,10,0
54616,10,112,7,9,1
54736,10,112,7,9,0
54737,10,112,7,10,0
54738,10,112,7,11,0
54739,10,112,7,12,0
54740,10,112,7,13,0
54741,10,112,7,14,0
54954,10,112,7,15,0
54955,10,112,7,16,0
54956,10,112,7,17,0
54957,10,112,7,18,0
54958,10,112,7,19,0
54959,10,112,7,20,0
54960,10,112,7,21,0
54961,10,112,7,22,0
54962,10,112,7,23,0
54963,10,112,7,24,0
54964,10,112,7,25,0
54965,10,112,8,25,0
54966,10,112,9,25,0
54967,10,112,10,25,0
54968,10,112,11,25,0
54969,10,112,12,25,0
54970,10,112,13,25,0
54971,10,112,14,25,0
54972,10,112,15,25,0
54973,10,112,16,25,0
54974,10,112,16,24,0
54975,10,112,16,23,0
54976,10,112,16,22,0
54977,10,112,16,21,0
54978,10,112,16,20,0
54979,10,112,16,19,0
54980,10,112,16,18,0
54981,10,112,16,17,0
54982,10,112,16,16,0
54983,10,112,16,15,0
54984,10,112,16,14,0
54985,10,112,16,13,0
54986,10,112,16,12,0
54987,10,112,16,11,0
54988,10,112,16,10,0
54989,10,112,16,9,0
54990,10,112,16,8,0
54991,10,112,16,7,0
54992,10,112,16,6,0
54993,10,112,16,5,0
54994,10,112,17,5,0
54995,10,112,17,4,0
54996,10,112,17,3,0
54997,10,112,16,3,0
54998,10,112,15,3,0
54999,10,112,14,3,0
55000,10,113,13,3,0
55001,10,113,14,3,0
55002,10,113,15,3,0
55003,10,113,16,3,0
55004,10,113,17,3,0
55005,10,113,17,4,0
55006,10,113,17,5,0
55007,10,113,16,5,0
55008,10,113,16,6,0
55009,10,113,16,7,0
55010,10,113,16,8,0
55011,10,113,16,9,0
55012,10,113,16,10,0
55013,10,113,16,11,0
55014,10,113,16,12,0
55015,10,113,16,13,0
55016,10,113,16,14,0
55017,10,113,16,15,0
55018,10,113,16,16,0
55019,10,113,16,17,0
55020,10,113,16,18,0
55021,10,113,16,19,0
55022,10,113,16,20,0
55023,10,113,16,21,0
55024,10,113,16,22,0
55025,10,113,16,23,0
55026,10,113,16,24,0
55027,10,113,16,25,0
55028,10,113,15,25,0
55029,10,113,14,25,0
55030,10,113,13,25,0
55031,10,113,12,25,0
55032,10,113,11,25,0
55033,10,113,10,25,0
55034,10,113,9,25,0
55035,10,113,8,25,0
55036,10,113,7,25,0
55037,10,113,7,26,0
55238,10,113,7,25,0
55239,10,113,7,24,0
55240,10,113,7,23,0
55241,10,113,7,22,0
55242,10,113,7,21,0
55243,10,113,7,20,0
55244,10,113,7,19,0
55245,10,113,7,18,0
55246,10,113,7,17,0
55247,10,113,7,16,0
55248,10,113,7,15,0
55249,10,113,7,14,0
55250,10,113,7,13,0
55251,10,113,7,12,1
55371,10,113,7,12,0
55372,10,113,7,13,0
55373,10,113,7,14,0
55374,10,113,7,15,0
55375,10,113,7,16,0
55376,10,113,7,17,0
55377,10,113,7,18,0
55378,10,113,7,19,0
55379,10,113,7,20,0
55380,10,113,7,21,0
55381,10,113,7,22,0
55382,10,113,7,23,0
55383,10,113,7,24,0
55384,10,113,7,25,0
55385,10,113,8,25,0
55386,10,113,9,25,0
55387,10,113,10,25,0
55388,10,113,11,25,0
55389,10,113,12,25,0
55390,10,113,13,25,0
55391,10,113,14,25,0
55392,10,113,15,25,0
55393,10,113,16,25,0
55394,10,113,16,24,0
55395,10,113,16,23,0
55396,10,113,16,22,0
55397,10,113,16,21,0
55398,10,113,16,20,0
55399,10,113,16,19,0
55400,10,113,16,18,0
55401,10,113,16,17,0
55402,10,113,16,16,0
55403,10,113,16,15,0
55404,10,113,16,14,0
55405,10,113,16,13,0
55406,10,113,16,12,0
55407,10,113,16,11,0
55408,10,113,16,10,0
55409,10,113,16,9,0
55410,10,113,16,8,0
55411,10,113,16,7,0
55412,10,113,16,6,0
55413,10,113,16,5,0
55414,10,113,17,5,0
55415,10,113,17,4,0
55416,10,113,17,3,0
55417,10,113,16,3,0
55418,10,113,15,3,0
55419,10,113,14,3,0
55420,10,114,13,3,0
55421,10,114,14,3,0
55422,10,114,15,3,0
55423,10,114,16,3,0
55424,10,114,17,3,0
55425,10,114,17,4,0
55426,10,114,17,5,0
55427,10,114,16,5,0
55428,10,114,16,6,0
55429,10,114,16,7,0
55430,10,114,16,8,0
55431,10,114,16,9,0
55432,10,114,16,10,0
55433,10,114,16,11,0
55434,10,114,16,12,0
55435,10,114,16,13,0
55436,10,114,16,14,0
55437,10,114,16,15,0
55438,10,114,16,16,0
55439,10,114,16,17,0
55440,10,114,16,18,0
55441,10,114,16,19,0
55442,10,114,16,20,0
55443,10,114,16,21,0
55444,10,114,16,22,0
55445,10,114,16,23,0
55446,10,114,16,24,0
55447,10,114,16,25,0
55448,10,114,15,25,0
55449,10,114,14,25,0
55450,10,114,13,25,0
55451,10,114,12,25,0
55452,10,114,12,26,0
55453,10,114,11,26,0
55454,10,114,11,27,0
55455,10,114,10,27,0
55511,10,114,10,26,0
55666,10,114,10,25,0
55667,10,114,10,24,0
55668,10,114,10,23,0
55669,10,114,10,22,0
55670,10,114,10,21,0
55671,10,114,10,20,0
55672,10,114,10,19,0
55673,10,114,10,18,0
55674,10,114,10,17,0
55675,10,114,10,16,0
55676,10,114,10,15,0
55677,10,114,10,14,1
55937,10,114,10,14,0
55938,10,114,10,15,0
55939,10,114,10,16,0
55940,10,114,10,17,0
55941,10,114,10,18,0
55942,10,114,10,19,0
55943,10,114,10,20,0
55944,10,114,10,21,0
55945,10,114,10,22,0
55946,10,114,10,23,0
55947,10,114,10,24,0
55948,10,114,10,25,0
55949,10,114,11,25,0
55950,10,114,12,25,0
55951,10,114,13,25,0
55952,10,114,14,25,0
55953,10,114,15,25,0
55954,10,114,16,25,0
55955,10,114,16,24,0
55956,10,114,16,23,0
55957,10,114,16,22,0
55958,10,114,16,21,0
55959,10,114,16,20,0
55960,10,114,16,19,0
55961,10,114,16,18,0
55962,10,114,16,17,0
55963,10,114,17,17,0
55964,10,114,17,16,0
55965,10,114,17,15,0
55966,10,114,17,14,0
55967,10,114,17,13,0
55968,10,114,17,12,0
55969,10,114,17,11,0
55970,10,114,17,10,0
55971,10,114,17,9,0
55972,10,114,17,8,0
55973,10,114,17,7,0
55974,10,114,17,6,0
55975,10,114,17,5,0
55976,10,114,17,4,0
55977,10,114,17,3,0
55978,10,114,16,3,0
55979,10,114,15,3,0
55980,10,114,14,3,0
55981,10,115,13,3,0
55982,10,115,12,3,0
55983,10,115,11,3,0
55984,10,115,10,3,0
55985,10,115,9,3,0
55986,10,115,8,3,0
55987,10,115,7,3,0
55988,10,115,6,3,0
55989,10,115,5,3,0
55990,10,115,4,3,0
55991,10,115,3,3,0
55992,10,115,2,3,0
55993,10,115,1,3,0
55994,10,115,1,2,0
56031,10,115,1,3,0
56032,10,115,1,4,0
56033,10,115,1,5,0
56034,10,115,1,6,0
56035,10,115,1,7,0
56036,10,115,1,8,0
56037,10,115,1,9,0
56038,10,115,1,10,0
56039,10,115,1,11,0
56040,10,115,1,12,0
56041,10,115,1,13,0
56042,10,115,1,14,0
56043,10,115,1,15,0
56044,10,115,1,16,0
56045,10,115,1,17,0
56046,10,115,1,18,0
56047,10,115,1,19,1
56327,10,115,1,19,0
56328,10,115,1,18,0
56329,10,115,1,17,0
56330,10,115,1,16,0
56331,10,115,1,15,0
56332,10,115,1,14,0
56333,10,115,1,13,0
56334,10,115,1,12,0
56335,10,115,1,11,0
56336,10,115,1,10,0
56337,10,115,1,9,0
56338,10,115,1,8,0
56339,10,115,1,7,0
56340,10,115,1,6,0
56341,10,115,1,5,0
56342,10,115,1,4,0
56343,10,115,1,3,0
56344,10,115,2,3,0
56345,10,115,3,3,0
56346,10,115,4,3,0
56347,10,115,5,3,0
56348,10,115,6,3,0
56349,10,115,7,3,0
56350,10,115,8,3,0
56351,10,115,9,3,0
56352,10,115,10,3,0
56353,10,115,11,3,0
56354,10,115,11,2,0
56355,10,115,12,2,0
56356,10,115,12,3,0
56357,10,116,13,3,0
56358,10,116,14,3,0
56359,10,116,15,3,0
56360,10,116,16,3,0
56361,10,116,17,3,0
56362,10,116,17,4,0
56363,10,116,17,5,0
56364,10,116,16,5,0
56365,10,116,16,6,0
56366,10,116,16,7,0
56367,10,116,16,8,0
56368,10,116,16,9,0
56369,10,116,16,10,0
56370,10,116,16,11,0
56371,10,116,16,12,0
56372,10,116,16,13,0
56373,10,116,16,14,0
56374,10,116,16,15,0
56375,10,116,16,16,0
56376,10,116,16,17,0
56377,10,116,16,18,0
56378,10,116,16,19,0
56379,10,116,16,20,0
56380,10,116,16,21,0
56381,10,116,16,22,0
56382,10,116,16,23,0
56383,10,116,16,24,0
56384,10,116,16,25,0
56385,10,116,15,25,0
56386,10,116,14,25,0
56387,10,116,13,25,0
56388,10,116,12,25,0
56389,10,116,11,25,0
56390,10,116,10,25,0
56391,10,116,10,24,0
56392,10,116,10,23,0
56393,10,116,10,22,0
56394,10,116,10,21,0
56395,10,116,10,20,0
56396,10,116,10,19,0
56397,10,116,10,18,0
56398,10,116,10,17,0
56399,10,116,10,16,0
56400,10,116,10,15,0
56401,10,116,10,14,0
56402,10,116,10,13,0
56403,10,116,10,12,0
56404,10,116,10,11,0
56405,10,116,10,10,0
56406,10,116,10,9,0
56407,10,116,10,8,1
56535,10,116,10,8,0
56536,10,116,10,9,0
56537,10,116,10,10,0
56538,10,116,10,11,0
56539,10,116,10,12,0
56540,10,116,10,13,0
56541,10,116,10,14,0
56542,10,116,10,15,0
56543,10,116,10,16,0
56544,10,116,10,17,0
56545,10,116,10,18,0
56546,10,116,10,19,0
56547,10,116,10,20,0
56548,10,116,10,21,0
56549,10,116,10,22,0
56550,10,116,10,23,0
56551,10,116,10,24,0
56552,10,116,10,25,0
56553,10,116,11,25,0
56554,10,116,12,25,0
56555,10,116,13,25,0
56556,10,116,14,25,0
56557,10,116,15,25,0
56558,10,116,16,25,0
56559,10,116,16,24,0
56560,10,116,16,23,0
56561,10,116,16,22,0
56562,10,116,16,21,0
56563,10,116,16,20,0
56564,10,116,16,19,0
56565,10,116,16,18,0
56566,10,116,16,17,0
56567,10,116,16,16,0
56568,10,116,16,15,0
56569,10,116,16,14,0
56570,10,116,16,13,0
56571,10,116,16,12,0
56572,10,116,16,11,0
56573,10,116,16,10,0
56574,10,116,16,9,0
56575,10,116,16,8,0
56576,10,116,16,7,0
56577,10,116,16,6,0
56578,10,116,16,5,0
56579,10,116,17,5,0
56580,10,116,17,4,0
56581,10,116,17,3,0
56582,10,116,16,3,0
56583,10,116,15,3,0
56584,10,116,14,3,0
56585,10,117,13,3,0
56586,10,117,14,3,0
56587,10,117,15,3,0
56588,10,117,16,3,0
56589,10,117,17,3,0
56590,10,117,17,4,0
56591,10,117,17,5,0
56592,10,117,17,6,0
56593,10,117,17,7,0
56594,10,117,17,8,0
56595,10,117,17,9,0
56596,10,117,17,10,0
56597,10,117,17,11,0
56598,10,117,17,12,0
57288,10,117,16,12,1
57556,10,117,16,12,0
57557,10,117,16,11,0
57558,10,117,16,10,0
57559,10,117,16,9,0
57560,10,117,16,8,0
57561,10,117,16,7,0
57562,10,117,16,6,0
57563,10,117,16,5,0
57564,10,117,17,5,0
57565,10,117,17,4,0
57566,10,117,17,3,0
57567,10,117,16,3,0
57568,10,117,15,3,0
57569,10,117,14,3,0
57570,10,118,13,3,0
57571,10,118,14,3,0
57572,10,118,15,3,0
57573,10,118,16,3,0
57574,10,118,17,3,0
57575,10,118,17,4,0
57576,10,118,17,5,0
57577,10,118,16,5,0
57578,10,118,16,6,0
57579,10,118,16,7,0
57580,10,118,16,8,0
57581,10,118,16,9,0
57582,10,118,16,10,0
57583,10,118,16,11,0
57584,10,118,16,12,0
57585,10,118,16,13,0
57586,10,118,16,14,0
57587,10,118,16,15,0
57588,10,118,16,16,0
57589,10,118,16,17,0
57590,10,118,16,18,0
57591,10,118,16,19,0
57592,10,118,16,20,1
57712,10,118,16,20,0
57713,10,118,16,19,0
57714,10,118,16,18,0
57715,10,118,16,17,0
57716,10,118,16,16,0
57717,10,118,16,15,0
57718,10,118,16,14,0
57719,10,118,16,13,0
57720,10,118,16,12,0
57721,10,118,16,11,0
57722,10,118,16,10,0
57723,10,118,16,9,0
57724,10,118,16,8,0
57725,10,118,16,7,0
57726,10,118,16,6,0
57727,10,118,16,5,0
57728,10,118,17,5,0
57729,10,118,17,4,0
57730,10,118,17,3,0
57731,10,118,16,3,0
57732,10,118,15,3,0
57733,10,118,14,3,0
57734,10,119,13,3,0
57735,10,119,14,3,0
57736,10,119,15,3,0
57737,10,119,16,3,0
57738,10,119,17,3,0
57739,10,119,17,4,0
57740,10,119,17,5,0
57741,10,119,16,5,0
57742,10,119,16,6,0
57743,10,119,16,7,0
57744,10,119,16,8,0
57745,10,119,16,9,0
57746,10,119,16,10,0
57747,10,119,16,11,0
57748,10,119,16,12,0
57749,10,119,16,13,0
57750,10,119,16,14,0
57751,10,119,16,15,0
57752,10,119,16,16,0
